-6.068749355609647864e+02,-3.641465704499552203e+02
-6.068505104737189413e+02,-3.683482096740187330e+02
-6.064276672293065076e+02,-3.600706612479896762e+02
-6.063840676811362300e+02,-3.724731093512319831e+02
-6.055733532233505230e+02,-3.761070954608001102e+02
-6.052433730722752898e+02,-3.550918392179714829e+02
-6.044482308681040195e+02,-3.796523614851591901e+02
-6.032967432228964526e+02,-3.497709266493139921e+02
-6.026069427420450211e+02,-3.839143691123647386e+02
-6.005316048383245970e+02,-1.338895016601687757e+02
-6.004711771311343682e+02,-1.296647117232592450e+02
-6.004110103941774241e+02,-3.436354634538200230e+02
-6.003359404143876645e+02,-3.880383587382735868e+02
-6.001764929656877712e+02,-1.391134107986772506e+02
-6.000594142222096252e+02,-1.259940025409321720e+02
-5.994117075481046868e+02,-1.442990967775818945e+02
-5.992715971674271032e+02,-1.224376775609416086e+02
-5.979885659533027820e+02,-3.916144320231222764e+02
-5.979250753559849727e+02,-1.185278720667317316e+02
-5.974106485469974359e+02,-1.534986979383955941e+02
-5.961653203839413209e+02,-1.146817133965561766e+02
-5.938367171448426234e+02,-1.105484129446292059e+02
-5.936308637237613084e+02,-3.973349973325811106e+02
-5.914716067991888622e+02,-1.070429069649235316e+02
-5.909450567152298390e+02,-1.807157124462789852e+02
-5.903093604031406585e+02,-3.238552332986349711e+02
-5.891664372499773208e+02,-1.041706034217107231e+02
-5.887560231816083842e+02,-4.028721335742932297e+02
-5.869468126910876435e+02,-3.166835719241517495e+02
-5.865967857850747578e+02,-1.015411671166265819e+02
-5.847486208521592062e+02,-2.055799796772687387e+02
-5.833752421634025040e+02,-9.886536564236502045e+01
-5.831774633830121957e+02,-3.076978437764850014e+02
-5.802715785379762110e+02,-9.679489389290421286e+01
-5.799160097902138205e+02,-2.983906992045887137e+02
-5.785449486220720701e+02,-2.937373289604639695e+02
-5.783120902509087955e+02,-2.333560864953583120e+02
-5.774977680382293102e+02,-2.894816780394353373e+02
-5.766743626988213691e+02,-2.416059969485048384e+02
-5.765915203144375027e+02,-9.480480771348504732e+01
-5.764428765964717059e+02,-2.842539017990245611e+02
-5.758053817396867089e+02,-2.799018244049192390e+02
-5.757391723249062352e+02,-2.473522901919926937e+02
-5.751363635542440989e+02,-2.531122969907317781e+02
-5.750819083348804952e+02,-2.722510790166091965e+02
-5.748176430632955771e+02,-2.609053812643376205e+02
-5.731977496434446948e+02,-9.339568291160748004e+01
-5.696609970278113906e+02,-9.225845621420785392e+01
-5.645795124935532385e+02,-9.112947137714479595e+01
-5.603372394000771237e+02,-9.057694035009234312e+01
-5.566118728695721529e+02,-9.046170664960010299e+01
-5.529981158548637268e+02,-9.074884488534331695e+01
-5.494571200313210966e+02,-9.145849616027965112e+01
-5.487697186036757557e+02,-4.461965563118309319e+02
-5.454606060436876760e+02,-9.269188089201065850e+01
-5.446843333866829653e+02,-4.504121104891213463e+02
-5.411894223919287015e+02,-4.536100718057990093e+02
-5.410204835383024147e+02,-9.444681652272333849e+01
-5.382505635281420382e+02,-4.558948028521102742e+02
-5.356525331955220963e+02,-9.687052018034228240e+01
-5.351344526641722723e+02,-4.579275521007716634e+02
-5.314038836285897105e+02,-4.599415929195333774e+02
-5.275342525274171521e+02,-4.616212040784341184e+02
-5.239638731496307855e+02,-4.627957583677279558e+02
-5.203759720849714085e+02,-4.636301663012692984e+02
-5.167027260441112730e+02,-4.641355728015940372e+02
-5.129485448251973594e+02,-4.642869867744303747e+02
-5.092757305918814268e+02,-4.641060617533815389e+02
-5.060792986992547071e+02,-4.636436901723778874e+02
-5.029832090208040540e+02,-4.629089334980243393e+02
-4.994867227642050693e+02,-4.617107993882409005e+02
-4.964940673681041403e+02,-4.603899044929112847e+02
-4.941550984085073992e+02,-1.177721833287752133e+02
-4.922727748335399838e+02,-4.581115875141455831e+02
-4.885948040334375833e+02,-4.557809254675799480e+02
-4.846025834216370640e+02,-4.529322706496340061e+02
-4.741047401811197801e+02,-4.446819331512978692e+02
-4.684688939966455337e+02,-3.124475120365015073e+02
-4.684250049206208359e+02,-3.166887737175828761e+02
-4.680101230388388558e+02,-3.075990610930789444e+02
-4.679808100966008624e+02,-3.203480809135702430e+02
-4.670451695337384308e+02,-3.023508153189170002e+02
-4.670069143136372531e+02,-3.244299331428271671e+02
-4.657571428568216447e+02,-2.977263000448533035e+02
-4.655833868573051859e+02,-3.283859933411914653e+02
-4.640241563419084514e+02,-2.933462351226486362e+02
-4.637362497747726593e+02,-3.322225214679522196e+02
-4.620549202183632360e+02,-3.351249886493679924e+02
-4.620084271289432536e+02,-2.895701349914567118e+02
-4.599186618680164997e+02,-3.383804383133933698e+02
-4.593321563924235988e+02,-2.856724651268804109e+02
-4.562329492556986565e+02,-2.820515764508021448e+02
-4.550535500108871361e+02,-4.289504615904607476e+02
-4.542419410989713242e+02,-3.458312569992893941e+02
-4.515744190805153266e+02,-1.387760001491128605e+02
-4.510857462362414481e+02,-2.767660571305032136e+02
-4.435214527454592144e+02,-2.696151896363505784e+02
-4.428903638347453580e+02,-3.596715199780206831e+02
-4.354952086849247053e+02,-1.469187571421751954e+02
-4.319438186449639261e+02,-2.594041959167140021e+02
-4.293073483633244223e+02,-1.498562535192984342e+02
-4.266303753183226490e+02,-3.789217374703376890e+02
-4.246668958919905208e+02,-2.533890851334279262e+02
-4.239381489526041378e+02,-1.520922861387291505e+02
-4.230576108768309496e+02,-4.029004792675316367e+02
-4.205109040146426196e+02,-4.004885620604709402e+02
-4.191115602808346239e+02,-2.492501692803087110e+02
-4.185412728648211100e+02,-3.981820128037911104e+02
-4.184222789301504122e+02,-1.541068492394555278e+02
-4.165779427957564849e+02,-3.951650484721486691e+02
-4.153485573965447202e+02,-3.926352808225253739e+02
-4.134155607316920396e+02,-2.453327548875613502e+02
-4.128436220114502930e+02,-1.558373665238089529e+02
-4.117683894556948303e+02,-3.915588037930891687e+02
-4.081872118450693279e+02,-1.569596774890594588e+02
-4.080267101443204183e+02,-3.897957064794245525e+02
-4.046960350463500049e+02,-3.875326811709763319e+02
-4.034691824151683477e+02,-1.577760432726470299e+02
-4.003807070012792337e+02,-2.372381472752816478e+02
-4.001627500811949858e+02,-1.581538847505329954e+02
-4.001084981768353828e+02,-3.837264474079277079e+02
-3.959221936259388031e+02,-1.583694944478900197e+02
-3.909130951488508003e+02,-2.316715560556675086e+02
-3.885694771541320165e+02,-3.734259456830514523e+02
-3.829897272166522271e+02,-1.579790179894847597e+02
-3.791979410550176226e+02,-1.583338822264264536e+02
-3.762314284837492551e+02,-2.233413244040752375e+02
-3.758337844760809503e+02,-3.616118054975702307e+02
-3.753569024048717893e+02,-1.590653132740711158e+02
-3.729978944117038964e+02,-1.696367944036708195e+02
-3.720098126725026759e+02,-1.564073890898794161e+02
-3.717115161259778802e+02,-1.739131057557705162e+02
-3.692927100862422094e+02,-1.804247963606418352e+02
-3.688112771605102580e+02,-1.543761177881062849e+02
-3.663224015065227377e+02,-1.877764516218301196e+02
-3.662769339371988053e+02,-3.521749810450754126e+02
-3.661595809699252300e+02,-2.173613913745125217e+02
-3.582958215974423979e+02,-2.062882994275335022e+02
-3.573325468733352182e+02,-2.098710766397561542e+02
-3.570589748031292743e+02,-2.128707781397251040e+02
-3.567595587048746211e+02,-1.484557746317523765e+02
-3.541115259768854457e+02,-2.150662050070198461e+02
-3.538791331842886621e+02,-3.392364791112588023e+02
-3.508182651273258443e+02,-1.451775542725739001e+02
