6.645848536142148077e+01,-8.533840207103639841e+01
-2.752063012821599841e+01,-4.063596877362579107e+01
-1.803608301875647157e+02,1.407180782146751881e+02
-2.311831484250724316e+02,-2.331866859877482057e+02
-2.728210666837403551e+02,-2.984209199743345380e+02
-4.658176042746054009e+02,-3.015977579969912767e+02
-3.358243111293413676e+02,-2.375714209200814366e+02
-5.955452372249565087e+02,-1.139763522939756513e+02
-5.113483519323635846e+02,-4.638153239451348782e+02
-4.679804333727224730e+02,-3.104235285911709070e+02
-5.760214168120874092e+02,-2.836435584668070078e+02
-2.127523706204956397e+02,1.188829296417534351e+02
-5.832735954095842317e+02,-3.108753558620810509e+02
-3.048011068421765231e+02,-6.568099216371774673e+01
-5.519099515631096438e+02,-9.075508387666195631e+01
-1.771461800860706717e+02,-2.596797628561034799e+02
-5.767824821557733230e+02,-2.362683386970311403e+02
3.722779105097288266e+01,6.241563000064343214e+01
-2.602581097274087369e+02,-3.177034430755302310e+02
-3.935642703527119011e+02,-3.758048189692199230e+02
-5.164449956484604627e+02,-4.637695752484723926e+02
-4.363580692862160504e+02,-3.676408578641712666e+02
-2.437277856280561537e+02,-2.197292439192533493e+02
-1.072669918432366103e+02,-2.410416579358279705e+02
-1.046563635593047366e+02,8.256953587196767330e+01
-5.870572053358191624e+02,-1.026777203707024455e+02
-6.022581531845498830e+02,-3.826521942447870970e+02
-5.615961512516951188e+02,-9.023448530305176973e+01
-3.003657038980163634e+02,-2.743425875883549452e+02
-5.277747854907065630e+02,-4.605307556036859751e+02
-5.744133759049000219e+02,-2.581275649853050709e+02
-4.804472966368775815e+02,-4.509834202304482460e+02
6.259246236854232848e+01,-2.728634360060095787e+01
-1.472568111448781565e+02,-2.580419321767985821e+02
-5.786326687336550094e+02,-2.963458987828344107e+02
-1.223221637285314500e+01,1.086993764713406563e+01
-3.546919344171183184e+02,-2.120924482848495245e+02
-8.707514415896730497e+01,6.633431114070117474e+01
-2.607024188459618017e+02,-3.268044137107208371e+02
